id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3),side,total_volume
10294,"Agranular insular area, ventral part, layer 5",AIv5,10291.0,8.0,4460.0,0.359796875,12395.8830937595,right,4382.434796875
10295,"Agranular insular area, ventral part, layer 6a",AIv6a,10291.0,8.0,894.0,0.08346875,10710.595282665668,right,4382.434796875
10296,"Agranular insular area, ventral part, layer 6b",AIv6b,10291.0,8.0,12.0,0.00153125,7836.734693877551,right,4382.434796875
10297,Retrosplenial area,RSP,10005.0,6.0,39190.0,5.25715625,7454.6005742172865,right,4382.434796875
10298,"Retrosplenial area, lateral agranular part",RSPagl,10297.0,7.0,10292.0,1.1773125,8741.944046291872,right,4382.434796875
10299,"Retrosplenial area, lateral agranular part, layer 1",RSPagl1,10298.0,8.0,1483.0,0.252921875,5863.470686353246,right,4382.434796875
10300,"Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3,10298.0,8.0,3501.0,0.33521875,10443.926540505268,right,4382.434796875
10301,"Retrosplenial area, lateral agranular part, layer 5",RSPagl5,10298.0,8.0,3210.0,0.366015625,8770.117395944504,right,4382.434796875
10302,"Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a,10298.0,8.0,1890.0,0.205265625,9207.581639643751,right,4382.434796875
10303,"Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b,10298.0,8.0,208.0,0.017890625,11626.200873362444,right,4382.434796875
10325,"Retrosplenial area, dorsal part",RSPd,10297.0,7.0,14621.0,1.896390625,7709.909449694733,right,4382.434796875
10326,"Retrosplenial area, dorsal part, layer 1",RSPd1,10325.0,8.0,4296.0,0.412265625,10420.46617396248,right,4382.434796875
10327,"Retrosplenial area, dorsal part, layer 2/3",RSPd2/3,10325.0,8.0,3815.0,0.486953125,7834.429648644313,right,4382.434796875
10329,"Retrosplenial area, dorsal part, layer 5",RSPd5,10325.0,8.0,3806.0,0.601875,6323.572170301141,right,4382.434796875
10330,"Retrosplenial area, dorsal part, layer 6a",RSPd6a,10325.0,8.0,2569.0,0.379296875,6773.058702368692,right,4382.434796875
10331,"Retrosplenial area, dorsal part, layer 6b",RSPd6b,10325.0,8.0,135.0,0.016,8437.5,right,4382.434796875
10332,"Retrosplenial area, ventral part",RSPv,10297.0,7.0,14277.0,2.183453125,6538.725213072756,right,4382.434796875
10333,"Retrosplenial area, ventral part, layer 1",RSPv1,10332.0,8.0,2852.0,0.48365625,5896.7500161530015,right,4382.434796875
10335,"Retrosplenial area, ventral part, layer 2/3",RSPv2/3,10332.0,8.0,4405.0,0.50909375,8652.630286661346,right,4382.434796875
10336,"Retrosplenial area, ventral part, layer 5",RSPv5,10332.0,8.0,5769.0,0.83690625,6893.245211157164,right,4382.434796875
10337,"Retrosplenial area, ventral part, layer 6a",RSPv6a,10332.0,8.0,1166.0,0.32978125,3535.677058656306,right,4382.434796875
10338,"Retrosplenial area, ventral part, layer 6b",RSPv6b,10332.0,8.0,85.0,0.024015625,3539.362394274561,right,4382.434796875
10339,Posterior parietal association areas,PTLp,10005.0,6.0,13984.0,1.226875,11398.064187468162,right,4382.434796875
10346,Anterior area,VISa,10339.0,7.0,9012.0,0.718921875,12535.437178066111,right,4382.434796875
10347,"Anterior area, layer 1",VISa1,10346.0,8.0,461.0,0.1199375,3843.668577384054,right,4382.434796875
10348,"Anterior area, layer 2/3",VISa2/3,10346.0,8.0,2559.0,0.212921875,12018.492698319513,right,4382.434796875
10349,"Anterior area, layer 4",VISa4,10346.0,8.0,1405.0,0.077625,18099.838969404187,right,4382.434796875
10350,"Anterior area, layer 5",VISa5,10346.0,8.0,2969.0,0.1774375,16732.652342374076,right,4382.434796875
10351,"Anterior area, layer 6a",VISa6a,10346.0,8.0,1354.0,0.11134375,12160.5388717373,right,4382.434796875
10352,"Anterior area, layer 6b",VISa6b,10346.0,8.0,264.0,0.01965625,13430.842607313196,right,4382.434796875
10353,Rostrolateral visual area,VISrl,10339.0,7.0,4972.0,0.507953125,9788.30477713864,right,4382.434796875
10354,"Rostrolateral area, layer 1",VISrl1,10353.0,8.0,377.0,0.084875,4441.826215022091,right,4382.434796875
10355,"Rostrolateral area, layer 2/3",VISrl2/3,10353.0,8.0,1079.0,0.13784375,7827.703468601225,right,4382.434796875
10356,"Rostrolateral area, layer 4",VISrl4,10353.0,8.0,803.0,0.0730625,10990.590248075276,right,4382.434796875
10357,"Rostrolateral area, layer 5",VISrl5,10353.0,8.0,1709.0,0.122328125,13970.622046238344,right,4382.434796875
10358,"Rostrolateral area, layer 6a",VISrl6a,10353.0,8.0,872.0,0.0756875,11521.056977704377,right,4382.434796875
10359,"Rostrolateral area, layer 6b",VISrl6b,10353.0,8.0,132.0,0.01415625,9324.50331125828,right,4382.434796875
10360,Temporal association areas,TEa,10005.0,6.0,22590.0,1.551015625,14564.650178814283,right,4382.434796875
10361,"Temporal association areas, layer 1",TEa1,10360.0,7.0,1862.0,0.26396875,7053.865277613355,right,4382.434796875
10362,"Temporal association areas, layer 2/3",TEa2/3,10360.0,7.0,4863.0,0.34825,13964.10624551328,right,4382.434796875
10363,"Temporal association areas, layer 4",TEa4,10360.0,7.0,2486.0,0.1559375,15942.284569138275,right,4382.434796875
10364,"Temporal association areas, layer 5",TEa5,10360.0,7.0,7217.0,0.47590625,15164.7514610283,right,4382.434796875
10365,"Temporal association areas, layer 6a",TEa6a,10360.0,7.0,5656.0,0.263484375,21466.168534661687,right,4382.434796875
10366,"Temporal association areas, layer 6b",TEa6b,10360.0,7.0,506.0,0.04346875,11640.546369518332,right,4382.434796875
10367,Perirhinal area,PERI,10005.0,6.0,3120.0,0.395,7898.734177215189,right,4382.434796875
10368,"Perirhinal area, layer 1",PERI1,10367.0,7.0,526.0,0.1109375,4741.408450704225,right,4382.434796875
10369,"Perirhinal area, layer 2/3",PERI2/3,10367.0,7.0,1557.0,0.166546875,9348.719392063043,right,4382.434796875
10370,"Perirhinal area, layer 5",PERI5,10367.0,7.0,634.0,0.084,7547.619047619047,right,4382.434796875
10371,"Perirhinal area, layer 6a",PERI6a,10367.0,7.0,339.0,0.027,12555.555555555557,right,4382.434796875
10372,"Perirhinal area, layer 6b",PERI6b,10367.0,7.0,64.0,0.006515625,9822.54196642686,right,4382.434796875
10373,Ectorhinal area,ECT,10005.0,6.0,11449.0,0.85615625,13372.559039310874,right,4382.434796875
10374,Ectorhinal area/Layer 1,ECT1,10373.0,7.0,887.0,0.12846875,6904.402821697884,right,4382.434796875
10375,Ectorhinal area/Layer 2/3,ECT2/3,10373.0,7.0,3260.0,0.239046875,13637.492646578208,right,4382.434796875
10376,Ectorhinal area/Layer 5,ECT5,10373.0,7.0,3756.0,0.264375,14207.092198581558,right,4382.434796875
10377,Ectorhinal area/Layer 6a,ECT6a,10373.0,7.0,3135.0,0.194765625,16096.26955475331,right,4382.434796875
10378,Ectorhinal area/Layer 6b,ECT6b,10373.0,7.0,411.0,0.0295,13932.203389830507,right,4382.434796875
10379,Olfactory areas,OLF,10004.0,5.0,500320.0,23.3463125,21430.365073713463,right,4382.434796875
10380,Main olfactory bulb,MOB,10379.0,6.0,279348.0,8.23128125,33937.3654617864,right,4382.434796875
10386,Accessory olfactory bulb,AOB,10379.0,6.0,4323.0,0.32590625,13264.550771886086,right,4382.434796875
10387,"Accessory olfactory bulb, glomerular layer",AOBgl,10386.0,7.0,408.0,0.07715625,5287.970838396112,right,4382.434796875
10388,"Accessory olfactory bulb, granular layer",AOBgr,10386.0,7.0,3214.0,0.11025,29151.927437641723,right,4382.434796875
10389,"Accessory olfactory bulb, mitral layer",AOBmi,10386.0,7.0,701.0,0.1385,5061.3718411552345,right,4382.434796875
10390,Anterior olfactory nucleus,AON,10379.0,6.0,44471.0,2.43503125,18263.00997163794,right,4382.434796875
10398,Taenia tecta,TT,10379.0,6.0,11712.0,0.724765625,16159.706801767814,right,4382.434796875
10399,"Taenia tecta, dorsal part",TTd,10398.0,7.0,6306.0,0.364328125,17308.573144057984,right,4382.434796875
10405,"Taenia tecta, ventral part",TTv,10398.0,7.0,5406.0,0.3604375,14998.439396566671,right,4382.434796875
10410,Dorsal peduncular area,DP,10379.0,6.0,3956.0,0.251671875,15718.87999006643,right,4382.434796875
10416,Piriform area,PIR,10379.0,6.0,81020.0,5.783140625,14009.688723417476,right,4382.434796875
10421,Nucleus of the lateral olfactory tract,NLOT,10379.0,6.0,2212.0,0.159328125,13883.299009512602,right,4382.434796875
10423,"Nucleus of the lateral olfactory tract, molecular layer",NLOT1,10421.0,7.0,811.0,0.055703125,14559.326788218794,right,4382.434796875
10424,"Nucleus of the lateral olfactory tract, pyramidal layer",NLOT2,10421.0,7.0,1046.0,0.074671875,14007.951454279138,right,4382.434796875
10425,"Nucleus of the lateral olfactory tract, layer 3",NLOT3,10421.0,7.0,355.0,0.028953125,12261.198057204534,right,4382.434796875
10426,Cortical amygdalar area,COA,10379.0,6.0,20163.0,1.632734375,12349.222450834968,right,4382.434796875
10427,"Cortical amygdalar area, anterior part",COAa,10426.0,7.0,6549.0,0.384109375,17049.83118415165,right,4382.434796875
10431,"Cortical amygdalar area, posterior part",COAp,10426.0,7.0,13614.0,1.248625,10903.193512864147,right,4382.434796875
10432,"Cortical amygdalar area, posterior part, lateral zone",COApl,10431.0,8.0,5641.0,0.601015625,9385.779279864812,right,4382.434796875
10438,"Cortical amygdalar area, posterior part, medial zone",COApm,10431.0,8.0,7973.0,0.647609375,12311.43387941226,right,4382.434796875
10444,Piriform-amygdalar area,PAA,10379.0,6.0,5372.0,0.595671875,9018.38784985442,right,4382.434796875
10449,Postpiriform transition area,TR,10379.0,6.0,5076.0,0.699109375,7260.666472967838,right,4382.434796875
10454,Hippocampal formation,HPF,10004.0,5.0,116232.0,21.32703125,5449.984980914772,right,4382.434796875
10455,Hippocampal region,HIP,10454.0,6.0,40662.0,11.8685,3426.0437291991407,right,4382.434796875
10456,Ammon's horn,CA,10455.0,7.0,30723.0,8.47478125,3625.22631483851,right,4382.434796875
10457,Field CA1,CA1,10456.0,8.0,20462.0,5.105078125,4008.165888744357,right,4382.434796875
10462,Field CA2,CA2,10456.0,8.0,533.0,0.2374375,2244.801263490392,right,4382.434796875
10467,Field CA3,CA3,10456.0,8.0,9728.0,3.132265625,3105.739156461228,right,4382.434796875
10473,Dentate gyrus,DG,10455.0,7.0,9093.0,3.298953125,2756.328949051072,right,4382.434796875
10474,"Dentate gyrus, molecular layer",DG-mo,10473.0,8.0,3789.0,2.156515625,1757.0009491584372,right,4382.434796875
10475,"Dentate gyrus, polymorph layer",DG-po,10473.0,8.0,1941.0,0.341859375,5677.773207184971,right,4382.434796875
10476,"Dentate gyrus, granule cell layer",DG-sg,10473.0,8.0,3363.0,0.800578125,4200.714327536741,right,4382.434796875
10490,Fasciola cinerea,FC,10455.0,7.0,422.0,0.031125,13558.232931726909,right,4382.434796875
10491,Induseum griseum,IG,10455.0,7.0,424.0,0.063640625,6662.410999263441,right,4382.434796875
10492,Retrohippocampal region,RHP,10454.0,6.0,74713.0,9.247609375,8079.169109584065,right,4382.434796875
10493,Entorhinal area,ENT,10492.0,7.0,52490.0,5.70525,9200.297971166909,right,4382.434796875
10494,"Entorhinal area, lateral part",ENTl,10493.0,8.0,32889.0,3.1900625,10309.82935287318,right,4382.434796875
10495,"Entorhinal area, lateral part, layer 1",ENTl1,10494.0,9.0,3331.0,0.49084375,6786.27363595849,right,4382.434796875
10496,"Entorhinal area, lateral part, layer 2",ENTl2,10494.0,9.0,9381.0,0.801296875,11707.271415478814,right,4382.434796875
10500,"Entorhinal area, lateral part, layer 3",ENTl3,10494.0,9.0,7159.0,0.657828125,10882.781881665518,right,4382.434796875
10503,"Entorhinal area, lateral part, layer 5",ENTl5,10494.0,9.0,6375.0,0.714703125,8919.787499180167,right,4382.434796875
10505,"Entorhinal area, lateral part, layer 6a",ENTl6a,10494.0,9.0,6643.0,0.525390625,12643.92565055762,right,4382.434796875
10507,"Entorhinal area, medial part, dorsal zone",ENTm,10493.0,8.0,19601.0,2.5151875,7793.057177645801,right,4382.434796875
10508,"Entorhinal area, medial part, dorsal zone, layer 1",ENTm1,10507.0,9.0,3129.0,0.622875,5023.479831426852,right,4382.434796875
10509,"Entorhinal area, medial part, dorsal zone, layer 2",ENTm2,10507.0,9.0,5314.0,0.62978125,8437.850444102616,right,4382.434796875
10512,"Entorhinal area, medial part, dorsal zone, layer 3",ENTm3,10507.0,9.0,4291.0,0.491859375,8724.038247720702,right,4382.434796875
10514,"Entorhinal area, medial part, dorsal zone, layer 5",ENTm5,10507.0,9.0,4443.0,0.45671875,9728.087581252135,right,4382.434796875
10516,"Entorhinal area, medial part, dorsal zone, layer 6",ENTm6,10507.0,9.0,2424.0,0.313953125,7720.897825113224,right,4382.434796875
10523,Parasubiculum,PAR,10492.0,7.0,2200.0,0.466046875,4720.555201662923,right,4382.434796875
10527,Postsubiculum,POST,10492.0,7.0,1449.0,0.54021875,2682.246775033262,right,4382.434796875
10531,Presubiculum,PRE,10492.0,7.0,2412.0,0.4620625,5220.073042066821,right,4382.434796875
10535,Subiculum,SUB,10492.0,7.0,6947.0,1.052015625,6603.514087540288,right,4382.434796875
10544,Prosubiculum,ProS,10492.0,7.0,5487.0,0.649890625,8442.959151780347,right,4382.434796875
10553,Hippocampo-amygdalar transition area,HATA,10492.0,7.0,3408.0,0.21071875,16173.216669138365,right,4382.434796875
10554,Area prostriata,APr,10492.0,7.0,320.0,0.16140625,1982.5750242013555,right,4382.434796875
10555,Cortical subplate,CTXsp,10003.0,4.0,34537.0,4.45275,7756.330357644152,right,4382.434796875
10557,Claustrum,CLA,10555.0,5.0,1728.0,0.27528125,6277.2164831422415,right,4382.434796875
10558,Endopiriform nucleus,EP,10555.0,5.0,9479.0,1.394734375,6796.276172658324,right,4382.434796875
10559,"Endopiriform nucleus, dorsal part",EPd,10558.0,6.0,5667.0,0.908265625,6239.3641727881095,right,4382.434796875
10560,"Endopiriform nucleus, ventral part",EPv,10558.0,6.0,3812.0,0.48646875,7836.0634675917,right,4382.434796875
10561,Lateral amygdalar nucleus,LA,10555.0,5.0,3506.0,0.420140625,8344.82502138421,right,4382.434796875
10562,Basolateral amygdalar nucleus,BLA,10555.0,5.0,6415.0,0.94975,6754.409055014477,right,4382.434796875
10563,"Basolateral amygdalar nucleus, anterior part",BLAa,10562.0,6.0,2932.0,0.3850625,7614.34832007791,right,4382.434796875
10564,"Basolateral amygdalar nucleus, posterior part",BLAp,10562.0,6.0,2021.0,0.355421875,5686.200378071833,right,4382.434796875
10565,"Basolateral amygdalar nucleus, ventral part",BLAv,10562.0,6.0,1462.0,0.209265625,6986.336145747779,right,4382.434796875
10566,Basomedial amygdalar nucleus,BMA,10555.0,5.0,7778.0,0.743,10468.371467025572,right,4382.434796875
10567,"Basomedial amygdalar nucleus, anterior part",BMAa,10566.0,6.0,4294.0,0.38415625,11177.74343122102,right,4382.434796875
10568,"Basomedial amygdalar nucleus, posterior part",BMAp,10566.0,6.0,3484.0,0.35884375,9708.96107289036,right,4382.434796875
10569,Posterior amygdalar nucleus,PA,10555.0,5.0,4025.0,0.48284375,8336.030030418742,right,4382.434796875
10570,Cerebral nuclei,CNU,10002.0,3.0,151350.0,27.186828125,5567.034127854883,right,4382.434796875
10571,Striatum,STR,10570.0,4.0,126873.0,22.490421875,5641.201428107938,right,4382.434796875
10572,Striatum dorsal region,STRd,10571.0,5.0,25198.0,13.0101875,1936.7899194381323,right,4382.434796875
10573,Caudoputamen,CP,10572.0,6.0,25198.0,13.0101875,1936.7899194381323,right,4382.434796875
10574,Striatum ventral region,STRv,10571.0,5.0,32933.0,4.3243125,7615.777074390438,right,4382.434796875
10575,Nucleus accumbens,ACB,10574.0,6.0,17360.0,2.198734375,7895.451218385578,right,4382.434796875
10576,Fundus of striatum,FS,10574.0,6.0,1114.0,0.215703125,5164.505613908004,right,4382.434796875
10577,Olfactory tubercle,OT,10574.0,6.0,14459.0,1.909875,7570.652529615812,right,4382.434796875
10585,Lateral septal complex,LSX,10571.0,5.0,34385.0,1.786109375,19251.340640883205,right,4382.434796875
10586,Lateral septal nucleus,LS,10585.0,6.0,32549.0,1.527,21315.651604453175,right,4382.434796875
10587,"Lateral septal nucleus, caudal (caudodorsal) part",LSc,10586.0,7.0,4800.0,0.281171875,17071.408724645735,right,4382.434796875
10588,"Lateral septal nucleus, rostral (rostroventral) part",LSr,10586.0,7.0,17404.0,0.94175,18480.48845234935,right,4382.434796875
10589,"Lateral septal nucleus, ventral part",LSv,10586.0,7.0,10345.0,0.304078125,34020.86223729511,right,4382.434796875
10590,Septofimbrial nucleus,SF,10585.0,6.0,1622.0,0.240625,6740.779220779221,right,4382.434796875
10591,Septohippocampal nucleus,SH,10585.0,6.0,214.0,0.018484375,11577.345731191885,right,4382.434796875
10592,Striatum-like amygdalar nuclei,sAMY,10571.0,5.0,20279.0,2.02428125,10017.876715500872,right,4382.434796875
10593,Anterior amygdalar area,AAA,10592.0,6.0,2246.0,0.247453125,9076.46650249416,right,4382.434796875
10594,Bed nucleus of the accessory olfactory tract,BA,10592.0,6.0,212.0,0.01246875,17002.50626566416,right,4382.434796875
10595,Central amygdalar nucleus,CEA,10592.0,6.0,5268.0,0.6586875,7997.722744093367,right,4382.434796875
10596,"Central amygdalar nucleus, capsular part",CEAc,10595.0,7.0,1774.0,0.154875,11454.398708635996,right,4382.434796875
10597,"Central amygdalar nucleus, lateral part",CEAl,10595.0,7.0,809.0,0.12990625,6227.567957661775,right,4382.434796875
10598,"Central amygdalar nucleus, medial part",CEAm,10595.0,7.0,2685.0,0.37390625,7180.944421228583,right,4382.434796875
10599,Intercalated amygdalar nucleus,IA,10592.0,6.0,1223.0,0.09121875,13407.331277834875,right,4382.434796875
10600,Medial amygdalar nucleus,MEA,10592.0,6.0,11330.0,1.014453125,11168.579129765114,right,4382.434796875
10608,Pallidum,PAL,10570.0,4.0,24477.0,4.69640625,5211.857470805469,right,4382.434796875
10609,"Pallidum, dorsal region",PALd,10608.0,5.0,814.0,0.994328125,818.6432421390072,right,4382.434796875
10610,"Globus pallidus, external segment",GPe,10609.0,6.0,666.0,0.7826875,850.9143176555139,right,4382.434796875
10611,"Globus pallidus, internal segment",GPi,10609.0,6.0,148.0,0.211640625,699.2986341823552,right,4382.434796875
10612,"Pallidum, ventral region",PALv,10608.0,5.0,6906.0,1.69628125,4071.258819844881,right,4382.434796875
10613,Substantia innominata,SI,10612.0,6.0,5695.0,1.514046875,3761.442326546197,right,4382.434796875
10614,Magnocellular nucleus,MA,10612.0,6.0,1211.0,0.182234375,6645.288519248907,right,4382.434796875
10615,"Pallidum, medial region",PALm,10608.0,5.0,7265.0,0.766171875,9482.20658713164,right,4382.434796875
10616,Medial septal complex,MSC,10615.0,6.0,5911.0,0.586015625,10086.761765097986,right,4382.434796875
10617,Medial septal nucleus,MS,10616.0,7.0,2459.0,0.21390625,11495.690284879474,right,4382.434796875
10618,Diagonal band nucleus,NDB,10616.0,7.0,3452.0,0.372109375,9276.84232626496,right,4382.434796875
10619,Triangular nucleus of septum,TRS,10615.0,6.0,1354.0,0.18015625,7515.698178664355,right,4382.434796875
10620,"Pallidum, caudal region",PALc,10608.0,5.0,6089.0,0.6740625,9033.286972647194,right,4382.434796875
10621,Bed nuclei of the stria terminalis,BST,10620.0,6.0,6003.0,0.670265625,8956.150779774809,right,4382.434796875
10638,Bed nucleus of the anterior commissure,BAC,10620.0,6.0,86.0,0.003796875,22650.205761316876,right,4382.434796875
